Country Name,Country Code,Series Name,Years,Values
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),1975,0
Gabon,GAB,Mobile cellular subscriptions (per 100 people),1975,0
Gabon,GAB,Electric power consumption (kWh per capita),1975,376.021033015855
"Gambia, The",GMB,Mobile cellular subscriptions (per 100 people),1975,0
Georgia,GEO,Mobile cellular subscriptions (per 100 people),1975,0
Germany,DEU,Mobile cellular subscriptions (per 100 people),1975,0
Germany,DEU,Electric power consumption (kWh per capita),1975,4743.9448331011
Ghana,GHA,Mobile cellular subscriptions (per 100 people),1975,0
Ghana,GHA,Electric power consumption (kWh per capita),1975,360.393335812373
Gibraltar,GIB,Mobile cellular subscriptions (per 100 people),1975,0
Gibraltar,GIB,Electric power consumption (kWh per capita),1975,1753.06786877035
Greece,GRC,Mobile cellular subscriptions (per 100 people),1975,0
Greece,GRC,Electric power consumption (kWh per capita),1975,1655.77097367933
Greenland,GRL,Mobile cellular subscriptions (per 100 people),1975,0
Grenada,GRD,Mobile cellular subscriptions (per 100 people),1975,0
Guam,GUM,Mobile cellular subscriptions (per 100 people),1975,0
Guatemala,GTM,Mobile cellular subscriptions (per 100 people),1975,0
Guatemala,GTM,Electric power consumption (kWh per capita),1975,169.855717276546
Guinea,GIN,Mobile cellular subscriptions (per 100 people),1975,0
Guinea-Bissau,GNB,Mobile cellular subscriptions (per 100 people),1975,0
Guyana,GUY,Mobile cellular subscriptions (per 100 people),1975,0
Haiti,HTI,Mobile cellular subscriptions (per 100 people),1975,0
Haiti,HTI,Electric power consumption (kWh per capita),1975,29.6131502783048
Honduras,HND,Mobile cellular subscriptions (per 100 people),1975,0
Honduras,HND,Electric power consumption (kWh per capita),1975,153.762611822372
"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),1975,0
"Hong Kong SAR, China",HKG,Electric power consumption (kWh per capita),1975,1439.39393939394
Hungary,HUN,Mobile cellular subscriptions (per 100 people),1975,0
Hungary,HUN,Electric power consumption (kWh per capita),1975,2148.3749623477
Iceland,ISL,Mobile cellular subscriptions (per 100 people),1975,0
Iceland,ISL,Electric power consumption (kWh per capita),1975,9588.07958564816
India,IND,Mobile cellular subscriptions (per 100 people),1975,0
India,IND,Electric power consumption (kWh per capita),1975,116.768994941327
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),1975,0
Indonesia,IDN,Electric power consumption (kWh per capita),1975,21.2599984187355
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),1975,0
"Iran, Islamic Rep.",IRN,Electric power consumption (kWh per capita),1975,443.925449989266
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),1975,0
Iraq,IRQ,Electric power consumption (kWh per capita),1975,369.727431705028
Ireland,IRL,Mobile cellular subscriptions (per 100 people),1975,0
Ireland,IRL,Electric power consumption (kWh per capita),1975,2175.22848050665
Israel,ISR,Electric power consumption (kWh per capita),1975,2624.89146164978
Italy,ITA,Mobile cellular subscriptions (per 100 people),1975,0
Italy,ITA,Electric power consumption (kWh per capita),1975,2476.36221431139
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),1975,0
Jamaica,JAM,Electric power consumption (kWh per capita),1975,698.867398950263
Japan,JPN,Mobile cellular subscriptions (per 100 people),1975,0
Japan,JPN,Electric power consumption (kWh per capita),1975,4041.9187437821
Jordan,JOR,Mobile cellular subscriptions (per 100 people),1975,0
Jordan,JOR,Electric power consumption (kWh per capita),1975,232.74734012443
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),1975,0
Kenya,KEN,Mobile cellular subscriptions (per 100 people),1975,0
Kenya,KEN,Electric power consumption (kWh per capita),1975,90.292310995435
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),1975,0
"Korea, Dem. People's Rep.",PRK,Mobile cellular subscriptions (per 100 people),1975,0
"Korea, Dem. People's Rep.",PRK,Electric power consumption (kWh per capita),1975,976.957531514688
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),1975,0
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),1975,501.718714680608
Kuwait,KWT,Mobile cellular subscriptions (per 100 people),1975,0
Kuwait,KWT,Electric power consumption (kWh per capita),1975,3859.30201300976
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),1975,0
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),1975,0
Latvia,LVA,Mobile cellular subscriptions (per 100 people),1975,0
Lebanon,LBN,Mobile cellular subscriptions (per 100 people),1975,0
Lebanon,LBN,Electric power consumption (kWh per capita),1975,618.225740394944
Lesotho,LSO,Mobile cellular subscriptions (per 100 people),1975,0
Liberia,LBR,Mobile cellular subscriptions (per 100 people),1975,0
Libya,LBY,Mobile cellular subscriptions (per 100 people),1975,0
Libya,LBY,Electric power consumption (kWh per capita),1975,555.305814845175
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),1975,0
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),1975,0
Luxembourg,LUX,Electric power consumption (kWh per capita),1975,10642.1507173701
"Macao SAR, China",MAC,Mobile cellular subscriptions (per 100 people),1975,0
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),1975,0
Malawi,MWI,Mobile cellular subscriptions (per 100 people),1975,0
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),1975,0
Malaysia,MYS,Electric power consumption (kWh per capita),1975,455.808856307675
Maldives,MDV,Mobile cellular subscriptions (per 100 people),1975,0
Mali,MLI,Mobile cellular subscriptions (per 100 people),1975,0
Malta,MLT,Mobile cellular subscriptions (per 100 people),1975,0
Malta,MLT,Electric power consumption (kWh per capita),1975,1111.03076043153
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),1975,0
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),1975,0
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),1975,0
Mauritius,MUS,Electric power consumption (kWh per capita),1975,211.883408071749
Mexico,MEX,Mobile cellular subscriptions (per 100 people),1975,0
Mexico,MEX,Electric power consumption (kWh per capita),1975,662.841796875
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),1975,0
Moldova,MDA,Mobile cellular subscriptions (per 100 people),1975,0
Monaco,MCO,Mobile cellular subscriptions (per 100 people),1975,0
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),1975,0
Morocco,MAR,Mobile cellular subscriptions (per 100 people),1975,0
Morocco,MAR,Electric power consumption (kWh per capita),1975,169.379992263911
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),1975,0
Mozambique,MOZ,Electric power consumption (kWh per capita),1975,59.7433112908465
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),1975,0
Myanmar,MMR,Electric power consumption (kWh per capita),1975,25.649042560013
Namibia,NAM,Mobile cellular subscriptions (per 100 people),1975,0
Nauru,NRU,Mobile cellular subscriptions (per 100 people),1975,0
Nepal,NPL,Mobile cellular subscriptions (per 100 people),1975,0
Nepal,NPL,Electric power consumption (kWh per capita),1975,6.41640523420059
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),1975,0
Netherlands,NLD,Electric power consumption (kWh per capita),1975,3773.14034816211
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),1975,0
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),1975,0
New Zealand,NZL,Electric power consumption (kWh per capita),1975,5795.46560280237
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),1975,0
Nicaragua,NIC,Electric power consumption (kWh per capita),1975,268.73103218631
Niger,NER,Mobile cellular subscriptions (per 100 people),1975,0
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),1975,0
Nigeria,NGA,Electric power consumption (kWh per capita),1975,45.7492937127523
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),1975,0
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),1975,0
Norway,NOR,Mobile cellular subscriptions (per 100 people),1975,0
Norway,NOR,Electric power consumption (kWh per capita),1975,16313.9240683221
Oman,OMN,Mobile cellular subscriptions (per 100 people),1975,0
Oman,OMN,Electric power consumption (kWh per capita),1975,173.329361737094
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),1975,0
Pakistan,PAK,Electric power consumption (kWh per capita),1975,106.966229695942
Panama,PAN,Mobile cellular subscriptions (per 100 people),1975,0
Panama,PAN,Electric power consumption (kWh per capita),1975,639.579216907981
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),1975,0
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),1975,0
Paraguay,PRY,Electric power consumption (kWh per capita),1975,120.743871412607
Peru,PER,Mobile cellular subscriptions (per 100 people),1975,0
Peru,PER,Electric power consumption (kWh per capita),1975,438.829977154625
Philippines,PHL,Mobile cellular subscriptions (per 100 people),1975,0
Philippines,PHL,Electric power consumption (kWh per capita),1975,308.303545614229
Poland,POL,Mobile cellular subscriptions (per 100 people),1975,0
Poland,POL,Electric power consumption (kWh per capita),1975,2593.16430869624
Portugal,PRT,Mobile cellular subscriptions (per 100 people),1975,0
Portugal,PRT,Electric power consumption (kWh per capita),1975,1075.82693955113
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),1975,0
Qatar,QAT,Mobile cellular subscriptions (per 100 people),1975,0
Qatar,QAT,Electric power consumption (kWh per capita),1975,3236.88285591469
Romania,ROU,Mobile cellular subscriptions (per 100 people),1975,0
Romania,ROU,Electric power consumption (kWh per capita),1975,2214.61085248077
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),1975,0
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),1975,0
Samoa,WSM,Mobile cellular subscriptions (per 100 people),1975,0
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),1975,0
Saudi Arabia,SAU,Electric power consumption (kWh per capita),1975,870.226129302215
Senegal,SEN,Mobile cellular subscriptions (per 100 people),1975,0
Senegal,SEN,Electric power consumption (kWh per capita),1975,79.2912522409448
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),1975,0
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),1975,0
Singapore,SGP,Mobile cellular subscriptions (per 100 people),1975,0
Singapore,SGP,Electric power consumption (kWh per capita),1975,1728.10041545125
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),1975,0
Slovak Republic,SVK,Electric power consumption (kWh per capita),1975,3111.76899435653
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),1975,0
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),1975,0
Somalia,SOM,Mobile cellular subscriptions (per 100 people),1975,0
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),1975,0
South Africa,ZAF,Electric power consumption (kWh per capita),1975,2696.12556021695
Spain,ESP,Mobile cellular subscriptions (per 100 people),1975,0
Spain,ESP,Electric power consumption (kWh per capita),1975,2054.34323604015
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),1975,0
Sri Lanka,LKA,Electric power consumption (kWh per capita),1975,72.0349215852643
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),1975,0
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),1975,0
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),1975,0
Sudan,SDN,Mobile cellular subscriptions (per 100 people),1975,0
Sudan,SDN,Electric power consumption (kWh per capita),1975,44.2238843387584
Suriname,SUR,Mobile cellular subscriptions (per 100 people),1975,0
Sweden,SWE,Mobile cellular subscriptions (per 100 people),1975,0
Sweden,SWE,Electric power consumption (kWh per capita),1975,9051.51910231351
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),1975,0
Switzerland,CHE,Electric power consumption (kWh per capita),1975,4878.81296784543
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),1975,0
Syrian Arab Republic,SYR,Electric power consumption (kWh per capita),1975,235.890142439522
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),1975,0
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),1975,0
Tanzania,TZA,Electric power consumption (kWh per capita),1975,33.8943960913999
Thailand,THA,Mobile cellular subscriptions (per 100 people),1975,0
Thailand,THA,Electric power consumption (kWh per capita),1975,190.083025148629
Togo,TGO,Mobile cellular subscriptions (per 100 people),1975,0
Togo,TGO,Electric power consumption (kWh per capita),1975,69.5247690728969
Tonga,TON,Mobile cellular subscriptions (per 100 people),1975,0
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),1975,0
Trinidad and Tobago,TTO,Electric power consumption (kWh per capita),1975,1088.78381803356
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),1975,0
Tunisia,TUN,Electric power consumption (kWh per capita),1975,208.074239518624
Turkiye,TUR,Mobile cellular subscriptions (per 100 people),1975,0
Turkiye,TUR,Electric power consumption (kWh per capita),1975,343.067663105606
Turkmenistan,TKM,Mobile cellular subscriptions (per 100 people),1975,0
Turks and Caicos Islands,TCA,Mobile cellular subscriptions (per 100 people),1975,0
Tuvalu,TUV,Mobile cellular subscriptions (per 100 people),1975,0
Uganda,UGA,Mobile cellular subscriptions (per 100 people),1975,0
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),1975,0
United Arab Emirates,ARE,Electric power consumption (kWh per capita),1975,2345.0049368525
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),1975,0
United Kingdom,GBR,Electric power consumption (kWh per capita),1975,4492.42162850506
United States,USA,Mobile cellular subscriptions (per 100 people),1975,0
United States,USA,Electric power consumption (kWh per capita),1975,8522.39400295407
Uruguay,URY,Mobile cellular subscriptions (per 100 people),1975,0
Uruguay,URY,Electric power consumption (kWh per capita),1975,750.960895721925
Uzbekistan,UZB,Mobile cellular subscriptions (per 100 people),1975,0
Vanuatu,VUT,Mobile cellular subscriptions (per 100 people),1975,0
"Venezuela, RB",VEN,Mobile cellular subscriptions (per 100 people),1975,0
"Venezuela, RB",VEN,Electric power consumption (kWh per capita),1975,1227.46160455912
Viet Nam,VNM,Mobile cellular subscriptions (per 100 people),1975,0
Viet Nam,VNM,Electric power consumption (kWh per capita),1975,40.7461642402154
Virgin Islands (U.S.),VIR,Mobile cellular subscriptions (per 100 people),1975,0
"Yemen, Rep.",YEM,Mobile cellular subscriptions (per 100 people),1975,0
"Yemen, Rep.",YEM,Electric power consumption (kWh per capita),1975,31.5973324474605
Zambia,ZMB,Mobile cellular subscriptions (per 100 people),1975,0
Zambia,ZMB,Electric power consumption (kWh per capita),1975,1144.26885628825
Zimbabwe,ZWE,Mobile cellular subscriptions (per 100 people),1975,0
Zimbabwe,ZWE,Electric power consumption (kWh per capita),1975,978.411971945303
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),1976,0
Albania,ALB,Mobile cellular subscriptions (per 100 people),1976,0
Albania,ALB,Electric power consumption (kWh per capita),1976,908.67454726938
Algeria,DZA,Mobile cellular subscriptions (per 100 people),1976,0
Algeria,DZA,Electric power consumption (kWh per capita),1976,229.140169795303
American Samoa,ASM,Mobile cellular subscriptions (per 100 people),1976,0
Andorra,AND,Mobile cellular subscriptions (per 100 people),1976,0
Angola,AGO,Mobile cellular subscriptions (per 100 people),1976,0
Angola,AGO,Electric power consumption (kWh per capita),1976,62.0524169063011
Antigua and Barbuda,ATG,Mobile cellular subscriptions (per 100 people),1976,0
Argentina,ARG,Mobile cellular subscriptions (per 100 people),1976,0
Argentina,ARG,Electric power consumption (kWh per capita),1976,1031.79773233551
Armenia,ARM,Mobile cellular subscriptions (per 100 people),1976,0
Aruba,ABW,Mobile cellular subscriptions (per 100 people),1976,0
Australia,AUS,Mobile cellular subscriptions (per 100 people),1976,0
Australia,AUS,Electric power consumption (kWh per capita),1976,4901.58911138032
Austria,AUT,Mobile cellular subscriptions (per 100 people),1976,0
Austria,AUT,Electric power consumption (kWh per capita),1976,4068.190905456
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),1976,0
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),1976,0
Bahrain,BHR,Mobile cellular subscriptions (per 100 people),1976,0
Bahrain,BHR,Electric power consumption (kWh per capita),1976,3021.52331776689
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),1976,0
Bangladesh,BGD,Electric power consumption (kWh per capita),1976,15.7910585241173
Barbados,BRB,Mobile cellular subscriptions (per 100 people),1976,0
Belarus,BLR,Mobile cellular subscriptions (per 100 people),1976,0
Belgium,BEL,Mobile cellular subscriptions (per 100 people),1976,0
Belgium,BEL,Electric power consumption (kWh per capita),1976,4247.40637999101
Belize,BLZ,Mobile cellular subscriptions (per 100 people),1976,0
Benin,BEN,Mobile cellular subscriptions (per 100 people),1976,0
Benin,BEN,Electric power consumption (kWh per capita),1976,18.4021498240754
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),1976,0
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),1976,0
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),1976,0
Bolivia,BOL,Electric power consumption (kWh per capita),1976,194.235855977062
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),1976,0
Botswana,BWA,Mobile cellular subscriptions (per 100 people),1976,0
Brazil,BRA,Mobile cellular subscriptions (per 100 people),1976,0
Brazil,BRA,Electric power consumption (kWh per capita),1976,719.313955335846
British Virgin Islands,VGB,Mobile cellular subscriptions (per 100 people),1976,0
Brunei Darussalam,BRN,Mobile cellular subscriptions (per 100 people),1976,0
Brunei Darussalam,BRN,Electric power consumption (kWh per capita),1976,1460.81769117458
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),1976,0
Bulgaria,BGR,Electric power consumption (kWh per capita),1976,3247.55134925118
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),1976,0
Burundi,BDI,Mobile cellular subscriptions (per 100 people),1976,0
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),1976,0
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),1976,0
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),1976,0
Cameroon,CMR,Electric power consumption (kWh per capita),1976,167.413314254533
Canada,CAN,Mobile cellular subscriptions (per 100 people),1976,0
Canada,CAN,Electric power consumption (kWh per capita),1976,11075.9542252969
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),1976,0
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),1976,0
Chad,TCD,Mobile cellular subscriptions (per 100 people),1976,0
Chile,CHL,Mobile cellular subscriptions (per 100 people),1976,0
Chile,CHL,Electric power consumption (kWh per capita),1976,762.945977169195
China,CHN,Mobile cellular subscriptions (per 100 people),1976,0
China,CHN,Electric power consumption (kWh per capita),1976,204.030364731354
Colombia,COL,Mobile cellular subscriptions (per 100 people),1976,0
Colombia,COL,Electric power consumption (kWh per capita),1976,484.181734126723
Comoros,COM,Mobile cellular subscriptions (per 100 people),1976,0
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),1976,0
"Congo, Dem. Rep.",COD,Electric power consumption (kWh per capita),1976,161.40344550005
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),1976,0
"Congo, Rep.",COG,Electric power consumption (kWh per capita),1976,65.3780983370571
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),1976,0
Costa Rica,CRI,Electric power consumption (kWh per capita),1976,766.840459005463
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),1976,0
Cote d'Ivoire,CIV,Electric power consumption (kWh per capita),1976,132.757945003356
Croatia,HRV,Mobile cellular subscriptions (per 100 people),1976,0
Cuba,CUB,Mobile cellular subscriptions (per 100 people),1976,0
Cuba,CUB,Electric power consumption (kWh per capita),1976,669.296628379055
Curacao,CUW,Electric power consumption (kWh per capita),1976,4665.35920588491
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),1976,0
Cyprus,CYP,Electric power consumption (kWh per capita),1976,1131.36525122653
Czechia,CZE,Mobile cellular subscriptions (per 100 people),1976,0
Czechia,CZE,Electric power consumption (kWh per capita),1976,4173.44011256635
Denmark,DNK,Mobile cellular subscriptions (per 100 people),1976,0
Denmark,DNK,Electric power consumption (kWh per capita),1976,3793.71824604207
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),1976,0
Dominica,DMA,Mobile cellular subscriptions (per 100 people),1976,0
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),1976,0
Dominican Republic,DOM,Electric power consumption (kWh per capita),1976,388.579732391528
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),1976,0
Ecuador,ECU,Electric power consumption (kWh per capita),1976,219.234980559799
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),1976,0
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),1976,271.361951285165
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),1976,0
El Salvador,SLV,Electric power consumption (kWh per capita),1976,241.787421828796
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),1976,0
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),1976,0
Estonia,EST,Mobile cellular subscriptions (per 100 people),1976,0
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),1976,0
Ethiopia,ETH,Mobile cellular subscriptions (per 100 people),1976,0
Ethiopia,ETH,Electric power consumption (kWh per capita),1976,16.3211771607533
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),1976,0
Fiji,FJI,Mobile cellular subscriptions (per 100 people),1976,0
Finland,FIN,Mobile cellular subscriptions (per 100 people),1976,0
Finland,FIN,Electric power consumption (kWh per capita),1976,6545.74679875675
France,FRA,Mobile cellular subscriptions (per 100 people),1976,0
France,FRA,Electric power consumption (kWh per capita),1976,3593.79376709299
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),1976,0
Gabon,GAB,Mobile cellular subscriptions (per 100 people),1976,0
Gabon,GAB,Electric power consumption (kWh per capita),1976,478.13844764384
"Gambia, The",GMB,Mobile cellular subscriptions (per 100 people),1976,0
Georgia,GEO,Mobile cellular subscriptions (per 100 people),1976,0
Germany,DEU,Mobile cellular subscriptions (per 100 people),1976,0
Germany,DEU,Electric power consumption (kWh per capita),1976,5146.93257779375
Ghana,GHA,Mobile cellular subscriptions (per 100 people),1976,0
Ghana,GHA,Electric power consumption (kWh per capita),1976,369.705725757257
Gibraltar,GIB,Mobile cellular subscriptions (per 100 people),1976,0
Gibraltar,GIB,Electric power consumption (kWh per capita),1976,1777.2090708751
Greece,GRC,Mobile cellular subscriptions (per 100 people),1976,0
Greece,GRC,Electric power consumption (kWh per capita),1976,1802.86564760044
Greenland,GRL,Mobile cellular subscriptions (per 100 people),1976,0
Grenada,GRD,Mobile cellular subscriptions (per 100 people),1976,0
Guam,GUM,Mobile cellular subscriptions (per 100 people),1976,0
Guatemala,GTM,Mobile cellular subscriptions (per 100 people),1976,0
Guatemala,GTM,Electric power consumption (kWh per capita),1976,203.276569189723
Guinea,GIN,Mobile cellular subscriptions (per 100 people),1976,0
Guinea-Bissau,GNB,Mobile cellular subscriptions (per 100 people),1976,0
Guyana,GUY,Mobile cellular subscriptions (per 100 people),1976,0
Haiti,HTI,Mobile cellular subscriptions (per 100 people),1976,0
Haiti,HTI,Electric power consumption (kWh per capita),1976,26.9315862685075
Honduras,HND,Mobile cellular subscriptions (per 100 people),1976,0
Honduras,HND,Electric power consumption (kWh per capita),1976,160.269203695784
"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),1976,0
"Hong Kong SAR, China",HKG,Electric power consumption (kWh per capita),1976,1610.00442673749
Hungary,HUN,Mobile cellular subscriptions (per 100 people),1976,0
Hungary,HUN,Electric power consumption (kWh per capita),1976,2284.24736408139
Iceland,ISL,Mobile cellular subscriptions (per 100 people),1976,0
Iceland,ISL,Electric power consumption (kWh per capita),1976,10002.0894464784
India,IND,Mobile cellular subscriptions (per 100 people),1976,0
India,IND,Electric power consumption (kWh per capita),1976,126.457613332557
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),1976,0
Indonesia,IDN,Electric power consumption (kWh per capita),1976,18.169220918085
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),1976,0
"Iran, Islamic Rep.",IRN,Electric power consumption (kWh per capita),1976,475.094619208261
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),1976,0
Iraq,IRQ,Electric power consumption (kWh per capita),1976,417.265729857455
Ireland,IRL,Mobile cellular subscriptions (per 100 people),1976,0
Ireland,IRL,Electric power consumption (kWh per capita),1976,2377.66557032782
Israel,ISR,Electric power consumption (kWh per capita),1976,2718.08661194452
Italy,ITA,Mobile cellular subscriptions (per 100 people),1976,0
Italy,ITA,Electric power consumption (kWh per capita),1976,2710.45793605184
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),1976,0
Jamaica,JAM,Electric power consumption (kWh per capita),1976,739.644247249433
Japan,JPN,Mobile cellular subscriptions (per 100 people),1976,0
Japan,JPN,Electric power consumption (kWh per capita),1976,4310.46774551097
Jordan,JOR,Mobile cellular subscriptions (per 100 people),1976,0
Jordan,JOR,Electric power consumption (kWh per capita),1976,276.277374312945
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),1976,0
Kenya,KEN,Mobile cellular subscriptions (per 100 people),1976,0
Kenya,KEN,Electric power consumption (kWh per capita),1976,96.7929854531821
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),1976,0
"Korea, Dem. People's Rep.",PRK,Mobile cellular subscriptions (per 100 people),1976,0
"Korea, Dem. People's Rep.",PRK,Electric power consumption (kWh per capita),1976,991.970864299198
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),1976,0
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),1976,577.931760256901
Kuwait,KWT,Mobile cellular subscriptions (per 100 people),1976,0
Kuwait,KWT,Electric power consumption (kWh per capita),1976,4044.24833568194
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),1976,0
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),1976,0
Latvia,LVA,Mobile cellular subscriptions (per 100 people),1976,0
Lebanon,LBN,Mobile cellular subscriptions (per 100 people),1976,0
Lebanon,LBN,Electric power consumption (kWh per capita),1976,660.194559336637
Lesotho,LSO,Mobile cellular subscriptions (per 100 people),1976,0
Liberia,LBR,Mobile cellular subscriptions (per 100 people),1976,0
Libya,LBY,Mobile cellular subscriptions (per 100 people),1976,0
Libya,LBY,Electric power consumption (kWh per capita),1976,655.951686677787
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),1976,0
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),1976,0
Luxembourg,LUX,Electric power consumption (kWh per capita),1976,11487.78452642
"Macao SAR, China",MAC,Mobile cellular subscriptions (per 100 people),1976,0
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),1976,0
Malawi,MWI,Mobile cellular subscriptions (per 100 people),1976,0
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),1976,0
Malaysia,MYS,Electric power consumption (kWh per capita),1976,495.229954271867
Maldives,MDV,Mobile cellular subscriptions (per 100 people),1976,0
Mali,MLI,Mobile cellular subscriptions (per 100 people),1976,0
Malta,MLT,Mobile cellular subscriptions (per 100 people),1976,0
Malta,MLT,Electric power consumption (kWh per capita),1976,1249.28869033992
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),1976,0
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),1976,0
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),1976,0
Mauritius,MUS,Electric power consumption (kWh per capita),1976,249.30860986181
Mexico,MEX,Mobile cellular subscriptions (per 100 people),1976,0
Mexico,MEX,Electric power consumption (kWh per capita),1976,701.65126151462
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),1976,0
Moldova,MDA,Mobile cellular subscriptions (per 100 people),1976,0
